---------- Players ----------
Player 0: one
Player 1: thing
Player 2: could
Player 3: redeemed
Player 4: sketch.
Player 5: healthy
Player 6: gunfight
Player 7: happy
Player 8: couple,
Player 9: exotic
Player 10: model
Player 11: delicatessen,
Player 12: old - timer
Player 13: motel
Player 14: ( it
Player 15: would
Player 16: turned
Player 17: out )
Player 18: secretly
Player 19: watching
Player 20: woods
Player 21: aging
Player 22: rent - boy
Player 23: guys
Player 24: they'd
Player 25: shared
Player 26: rubber
Player 27: house.
Player 28: process,
Player 29: could
Player 30: blown
Player 31: freezing
Player 32: shack
Player 33: smithereens,
Player 34: resolved
Player 35: snags ;
Player 36: whore
Player 37: bitch
Player 38: "
Player 39: ode
Player 40: windscreen,
Player 41: reason
Player 42: protagonist
Player 43: " no
Player 44: friends,
Player 45: "
Player 46: well
Player 47: explaining
Player 48: coolness
Player 49: pressure
Player 50: bloody
Player 51: tampon,
Player 52: incessant
Player 53: phone
Player 54: calls
Player 55: .
Player 56: .
Player 57: .
Player 58: crawl - space
Player 59: chic,
Player 60: green
Player 61: thumb,
---------- Rewards ----------
v(): -0.34240129590034485	 ([])
v(31,41): 0.25187283754348755	 ([freezing][reason])
v(31,42): -1.2039555311203003	 ([freezing][protagonist])
v(31,43): 0.5583748817443848	 ([freezing][" no])
v(31,44): -0.633567750453949	 ([freezing][friends,])
v(31,45): 0.14434322714805603	 ([freezing]["])
v(31,46): 0.11856305599212646	 ([freezing][well])
v(31,47): 0.19832724332809448	 ([freezing][explaining])
v(31,48): -2.4286797046661377	 ([freezing][coolness])
v(31,49): 0.5021487474441528	 ([freezing][pressure])
v(31,50): 1.5464143753051758	 ([freezing][bloody])
v(31,51): -0.8162211179733276	 ([freezing][tampon,])
v(31,52): 2.538468360900879	 ([freezing][incessant])
v(31,53): 0.3308582901954651	 ([freezing][phone])
v(31,54): 0.5987399220466614	 ([freezing][calls])
v(31,55): 0.066138356924057	 ([freezing][.])
v(31,56): 0.10185784101486206	 ([freezing][.])
v(31,57): -0.010316997766494751	 ([freezing][.])
v(31,58): 1.0804352760314941	 ([freezing][crawl - space])
v(31,59): -1.0531022548675537	 ([freezing][chic,])
v(31,60): -0.30644163489341736	 ([freezing][green])
v(31,61): -0.028712838888168335	 ([freezing][thumb,])
v(32,33): 0.4625994861125946	 ([shack][smithereens,])
v(32,34): -0.34207141399383545	 ([shack][resolved])
v(32,35): -0.023531407117843628	 ([shack][snags ;])
v(32,36): 1.4209260940551758	 ([shack][whore])
v(32,37): 0.8030592203140259	 ([shack][bitch])
v(32,38): -0.04394903779029846	 ([shack]["])
v(32,39): -0.9059494733810425	 ([shack][ode])
v(32,40): 0.004881143569946289	 ([shack][windscreen,])
v(32,41): 0.11221200227737427	 ([shack][reason])
v(32,42): -1.3674001693725586	 ([shack][protagonist])
v(32,43): 0.3673396408557892	 ([shack][" no])
v(32,44): -0.7434491515159607	 ([shack][friends,])
v(32,45): -0.01022195816040039	 ([shack]["])
v(32,46): -0.08068424463272095	 ([shack][well])
v(32,47): -0.020165055990219116	 ([shack][explaining])
v(32,48): -2.762305736541748	 ([shack][coolness])
v(32,49): 0.2594592869281769	 ([shack][pressure])
v(32,50): 1.511053204536438	 ([shack][bloody])
v(32,51): -0.9661493897438049	 ([shack][tampon,])
v(32,52): 2.6028785705566406	 ([shack][incessant])
v(32,53): 0.19860219955444336	 ([shack][phone])
v(32,54): 0.40298885107040405	 ([shack][calls])
v(32,55): -0.09349602460861206	 ([shack][.])
v(32,56): -0.05919966101646423	 ([shack][.])
v(32,57): -0.2253642976284027	 ([shack][.])
v(32,58): 0.9226378798484802	 ([shack][crawl - space])
v(32,59): -1.3320555686950684	 ([shack][chic,])
v(32,60): -0.4382314682006836	 ([shack][green])
v(32,61): -0.22845137119293213	 ([shack][thumb,])
v(33,34): 0.18440774083137512	 ([smithereens,][resolved])
v(33,35): 0.2397567331790924	 ([smithereens,][snags ;])
v(33,36): 1.6505330801010132	 ([smithereens,][whore])
v(33,37): 0.8043201565742493	 ([smithereens,][bitch])
v(33,38): 0.7708283066749573	 ([smithereens,]["])
v(33,39): -0.0034074485301971436	 ([smithereens,][ode])
v(33,40): 1.008368968963623	 ([smithereens,][windscreen,])
v(33,41): 0.9186325669288635	 ([smithereens,][reason])
v(33,42): -0.6255563497543335	 ([smithereens,][protagonist])
v(33,43): 1.1319775581359863	 ([smithereens,][" no])
v(33,44): 0.03907889127731323	 ([smithereens,][friends,])
v(33,45): 0.8377298712730408	 ([smithereens,]["])
v(33,46): 0.6852039098739624	 ([smithereens,][well])
v(33,47): 0.7292042374610901	 ([smithereens,][explaining])
v(33,48): -1.9768707752227783	 ([smithereens,][coolness])
v(33,49): 1.0739701986312866	 ([smithereens,][pressure])
v(33,50): 2.197805166244507	 ([smithereens,][bloody])
v(33,51): -0.2961781620979309	 ([smithereens,][tampon,])
v(33,52): 2.870295524597168	 ([smithereens,][incessant])
v(33,53): 0.9647101163864136	 ([smithereens,][phone])
v(33,54): 1.1410071849822998	 ([smithereens,][calls])
v(33,55): 0.6973893642425537	 ([smithereens,][.])
v(33,56): 0.711353600025177	 ([smithereens,][.])
v(33,57): 0.595477819442749	 ([smithereens,][.])
v(33,58): 1.848991870880127	 ([smithereens,][crawl - space])
v(33,59): -0.8669523596763611	 ([smithereens,][chic,])
v(33,60): 0.30867189168930054	 ([smithereens,][green])
v(33,61): 0.8034115433692932	 ([smithereens,][thumb,])
v(34,35): -1.2331987619400024	 ([resolved][snags ;])
v(34,36): 0.9733676910400391	 ([resolved][whore])
v(34,37): -0.14718109369277954	 ([resolved][bitch])
v(34,38): -0.34875935316085815	 ([resolved]["])
v(34,39): -1.2606596946716309	 ([resolved][ode])
v(34,40): -0.18994419276714325	 ([resolved][windscreen,])
v(34,41): -0.5377867221832275	 ([resolved][reason])
v(34,42): -1.6246227025985718	 ([resolved][protagonist])
v(34,43): 0.16039955615997314	 ([resolved][" no])
v(34,44): -1.2645317316055298	 ([resolved][friends,])
v(34,45): -0.4022151827812195	 ([resolved]["])
v(34,46): -0.4790334105491638	 ([resolved][well])
v(34,47): -0.45042043924331665	 ([resolved][explaining])
v(34,48): -3.2821316719055176	 ([resolved][coolness])
v(34,49): -0.03553667664527893	 ([resolved][pressure])
v(34,50): 1.118251919746399	 ([resolved][bloody])
v(34,51): -1.4056463241577148	 ([resolved][tampon,])
v(34,52): 2.061889886856079	 ([resolved][incessant])
v(34,53): -0.14045414328575134	 ([resolved][phone])
v(34,54): 0.07022646069526672	 ([resolved][calls])
v(34,55): -0.5156506299972534	 ([resolved][.])
v(34,56): -0.47799527645111084	 ([resolved][.])
v(34,57): -0.6634665131568909	 ([resolved][.])
v(34,58): 0.5493109822273254	 ([resolved][crawl - space])
v(34,59): -1.5269300937652588	 ([resolved][chic,])
v(34,60): -0.7906500697135925	 ([resolved][green])
v(34,61): -0.47298353910446167	 ([resolved][thumb,])
v(35,36): 1.2782700061798096	 ([snags ;][whore])
v(35,37): 0.46377459168434143	 ([snags ;][bitch])
v(35,38): 0.4220762252807617	 ([snags ;]["])
v(35,39): -0.4489137530326843	 ([snags ;][ode])
v(35,40): 0.744091808795929	 ([snags ;][windscreen,])
v(35,41): 0.26820507645606995	 ([snags ;][reason])
v(35,42): -1.008062481880188	 ([snags ;][protagonist])
v(35,43): 0.6199372410774231	 ([snags ;][" no])
v(35,44): -0.24790576100349426	 ([snags ;][friends,])
v(35,45): 0.36139100790023804	 ([snags ;]["])
v(35,46): 0.1674366295337677	 ([snags ;][well])
v(35,47): 0.3559585511684418	 ([snags ;][explaining])
v(35,48): -2.2238962650299072	 ([snags ;][coolness])
v(35,49): 0.3984582722187042	 ([snags ;][pressure])
v(35,50): 1.3761191368103027	 ([snags ;][bloody])
v(35,51): -0.5257443785667419	 ([snags ;][tampon,])
v(35,52): 1.705905795097351	 ([snags ;][incessant])
v(35,53): 0.6346161961555481	 ([snags ;][phone])
v(35,54): 0.6332427859306335	 ([snags ;][calls])
v(35,55): 0.15548890829086304	 ([snags ;][.])
v(35,56): 0.17609646916389465	 ([snags ;][.])
v(35,57): 0.059516966342926025	 ([snags ;][.])
v(35,58): 0.9691158533096313	 ([snags ;][crawl - space])
v(35,59): -0.9221786856651306	 ([snags ;][chic,])
v(35,60): -0.07342565059661865	 ([snags ;][green])
v(35,61): 0.7045555114746094	 ([snags ;][thumb,])
v(36,37): 2.5077733993530273	 ([whore][bitch])
v(36,38): 1.613254427909851	 ([whore]["])
v(36,39): 0.6950151920318604	 ([whore][ode])
v(36,40): 0.466846764087677	 ([whore][windscreen,])
v(36,41): 1.817950963973999	 ([whore][reason])
v(36,42): 0.8462240695953369	 ([whore][protagonist])
v(36,43): 1.8722971677780151	 ([whore][" no])
v(36,44): 1.061560869216919	 ([whore][friends,])
v(36,45): 1.577724814414978	 ([whore]["])
v(36,46): 1.584419846534729	 ([whore][well])
v(36,47): 1.7393372058868408	 ([whore][explaining])
v(36,48): -0.6288785338401794	 ([whore][coolness])
v(36,49): 1.8279553651809692	 ([whore][pressure])
v(36,50): 2.5728440284729004	 ([whore][bloody])
v(36,51): 0.49958354234695435	 ([whore][tampon,])
v(36,52): 3.0755951404571533	 ([whore][incessant])
v(36,53): 1.2994070053100586	 ([whore][phone])
v(36,54): 1.835838794708252	 ([whore][calls])
v(36,55): 1.4239540100097656	 ([whore][.])
v(36,56): 1.432098150253296	 ([whore][.])
v(36,57): 1.2773395776748657	 ([whore][.])
v(36,58): 2.3800880908966064	 ([whore][crawl - space])
v(36,59): 0.08448854088783264	 ([whore][chic,])
v(36,60): 0.9614754319190979	 ([whore][green])
v(36,61): 1.0112125873565674	 ([whore][thumb,])
v(37,38): 1.8567924499511719	 ([bitch]["])
v(37,39): -1.3323442935943604	 ([bitch][ode])
v(37,40): -0.13604775071144104	 ([bitch][windscreen,])
v(37,41): 0.03552711009979248	 ([bitch][reason])
v(37,42): -0.8652456998825073	 ([bitch][protagonist])
v(37,43): 0.7430437207221985	 ([bitch][" no])
v(37,44): -0.07343673706054688	 ([bitch][friends,])
v(37,45): 0.13127443194389343	 ([bitch]["])
v(37,46): 0.03825324773788452	 ([bitch][well])
v(37,47): 0.060579776763916016	 ([bitch][explaining])
v(37,48): -2.1410489082336426	 ([bitch][coolness])
v(37,49): 0.7653522491455078	 ([bitch][pressure])
v(37,50): 2.0702009201049805	 ([bitch][bloody])
v(37,51): -0.6133573651313782	 ([bitch][tampon,])
v(37,52): 2.6473374366760254	 ([bitch][incessant])
v(37,53): 0.3707122802734375	 ([bitch][phone])
v(37,54): 0.5713919997215271	 ([bitch][calls])
v(37,55): 0.033809006214141846	 ([bitch][.])
v(37,56): 0.07226681709289551	 ([bitch][.])
v(37,57): -0.0823243260383606	 ([bitch][.])
v(37,58): 1.1094857454299927	 ([bitch][crawl - space])
v(37,59): -0.9961733222007751	 ([bitch][chic,])
v(37,60): -0.2720946967601776	 ([bitch][green])
v(37,61): -0.07042667269706726	 ([bitch][thumb,])
v(38,39): -1.680454969406128	 (["][ode])
v(38,40): -0.14300969243049622	 (["][windscreen,])
v(38,41): -0.19328618049621582	 (["][reason])
v(38,42): -1.5475819110870361	 (["][protagonist])
v(38,43): 0.33147767186164856	 (["][" no])
v(38,44): -0.8928805589675903	 (["][friends,])
v(38,45): -0.25833359360694885	 (["]["])
v(38,46): -0.20953547954559326	 (["][well])
v(38,47): -0.1630849838256836	 (["][explaining])
v(38,48): -2.9602506160736084	 (["][coolness])
v(38,49): 0.5792182683944702	 (["][pressure])
v(38,50): 1.3783951997756958	 (["][bloody])
v(38,51): -1.2212834358215332	 (["][tampon,])
v(38,52): 2.5418953895568848	 (["][incessant])
v(38,53): 0.02423715591430664	 (["][phone])
v(38,54): 0.26625674962997437	 (["][calls])
v(38,55): -0.2654079496860504	 (["][.])
v(38,56): -0.2298758327960968	 (["][.])
v(38,57): -0.37687182426452637	 (["][.])
v(38,58): 0.819041907787323	 (["][crawl - space])
v(38,59): -1.4527697563171387	 (["][chic,])
v(38,60): -0.6066217422485352	 (["][green])
v(38,61): -0.2941579818725586	 (["][thumb,])
v(39,40): -0.40066593885421753	 ([ode][windscreen,])
v(39,41): -1.287656307220459	 ([ode][reason])
v(39,42): -2.3755311965942383	 ([ode][protagonist])
v(39,43): -0.5699329376220703	 ([ode][" no])
v(39,44): -1.9576964378356934	 ([ode][friends,])
v(39,45): -1.1754213571548462	 ([ode]["])
v(39,46): -1.2999916076660156	 ([ode][well])
v(39,47): -1.2262213230133057	 ([ode][explaining])
v(39,48): -3.6825194358825684	 ([ode][coolness])
v(39,49): -0.42579424381256104	 ([ode][pressure])
v(39,50): 0.15688306093215942	 ([ode][bloody])
v(39,51): -2.145843267440796	 ([ode][tampon,])
v(39,52): 1.8830604553222656	 ([ode][incessant])
v(39,53): -0.8810025453567505	 ([ode][phone])
v(39,54): -0.7515335083007812	 ([ode][calls])
v(39,55): -1.2996163368225098	 ([ode][.])
v(39,56): -1.2482805252075195	 ([ode][.])
v(39,57): -1.3595423698425293	 ([ode][.])
v(39,58): -0.09164214134216309	 ([ode][crawl - space])
v(39,59): -2.4008474349975586	 ([ode][chic,])
v(39,60): -1.5711361169815063	 ([ode][green])
v(39,61): -1.1681524515151978	 ([ode][thumb,])
v(40,41): -0.08090043067932129	 ([windscreen,][reason])
v(40,42): -1.884685754776001	 ([windscreen,][protagonist])
v(40,43): 0.7924391627311707	 ([windscreen,][" no])
v(40,44): -0.9101731777191162	 ([windscreen,][friends,])
v(40,45): -0.07149717211723328	 ([windscreen,]["])
v(40,46): -0.10892817378044128	 ([windscreen,][well])
v(40,47): -0.19490747153759003	 ([windscreen,][explaining])
v(40,48): -2.605370283126831	 ([windscreen,][coolness])
v(40,49): 0.4335576295852661	 ([windscreen,][pressure])
v(40,50): 1.7860546112060547	 ([windscreen,][bloody])
v(40,51): -1.1163227558135986	 ([windscreen,][tampon,])
v(40,52): 2.8567821979522705	 ([windscreen,][incessant])
v(40,53): 0.08152693510055542	 ([windscreen,][phone])
v(40,54): 0.128584086894989	 ([windscreen,][calls])
v(40,55): -0.20162485539913177	 ([windscreen,][.])
v(40,56): -0.17087604105472565	 ([windscreen,][.])
v(40,57): -0.283413290977478	 ([windscreen,][.])
v(40,58): 0.4530566930770874	 ([windscreen,][crawl - space])
v(40,59): -0.7254180312156677	 ([windscreen,][chic,])
v(40,60): -0.5371447801589966	 ([windscreen,][green])
v(40,61): -0.051992833614349365	 ([windscreen,][thumb,])
v(41,42): -2.17214035987854	 ([reason][protagonist])
v(41,43): 0.7836757898330688	 ([reason][" no])
v(41,44): -1.4361958503723145	 ([reason][friends,])
v(41,45): -0.12356090545654297	 ([reason]["])
v(41,46): -0.23437535762786865	 ([reason][well])
v(41,47): -0.23701107501983643	 ([reason][explaining])
v(41,48): -3.507129192352295	 ([reason][coolness])
v(41,49): 0.574072003364563	 ([reason][pressure])
v(41,50): 1.4786310195922852	 ([reason][bloody])
v(41,51): -1.2137985229492188	 ([reason][tampon,])
v(41,52): 2.81256103515625	 ([reason][incessant])
v(41,53): 0.06986981630325317	 ([reason][phone])
v(41,54): 0.31404736638069153	 ([reason][calls])
v(41,55): -0.2883511185646057	 ([reason][.])
v(41,56): -0.2956860065460205	 ([reason][.])
v(41,57): -0.48461681604385376	 ([reason][.])
v(41,58): 0.9310930967330933	 ([reason][crawl - space])
v(41,59): -1.5219054222106934	 ([reason][chic,])
v(41,60): -0.6763139367103577	 ([reason][green])
v(41,61): -0.20291496813297272	 ([reason][thumb,])
v(42,43): -0.5868209600448608	 ([protagonist][" no])
v(42,44): -1.5259780883789062	 ([protagonist][friends,])
v(42,45): -1.4417661428451538	 ([protagonist]["])
v(42,46): -1.4531432390213013	 ([protagonist][well])
v(42,47): -1.4264864921569824	 ([protagonist][explaining])
v(42,48): -3.640943765640259	 ([protagonist][coolness])
v(42,49): -1.142234444618225	 ([protagonist][pressure])
v(42,50): -0.016387373208999634	 ([protagonist][bloody])
v(42,51): -2.1747817993164062	 ([protagonist][tampon,])
v(42,52): 1.0260857343673706	 ([protagonist][incessant])
v(42,53): -1.1478748321533203	 ([protagonist][phone])
v(42,54): -1.1443930864334106	 ([protagonist][calls])
v(42,55): -1.6025515794754028	 ([protagonist][.])
v(42,56): -1.5311663150787354	 ([protagonist][.])
v(42,57): -1.6968591213226318	 ([protagonist][.])
v(42,58): -0.735470175743103	 ([protagonist][crawl - space])
v(42,59): -2.3611063957214355	 ([protagonist][chic,])
v(42,60): -1.7351268529891968	 ([protagonist][green])
v(42,61): -1.7846611738204956	 ([protagonist][thumb,])
v(43,44): -0.3636507987976074	 ([" no][friends,])
v(43,45): 0.3808087706565857	 ([" no]["])
v(43,46): 0.26223593950271606	 ([" no][well])
v(43,47): 0.6243916153907776	 ([" no][explaining])
v(43,48): -1.8146027326583862	 ([" no][coolness])
v(43,49): 0.949245035648346	 ([" no][pressure])
v(43,50): 1.970705270767212	 ([" no][bloody])
v(43,51): -0.6154513359069824	 ([" no][tampon,])
v(43,52): 2.6137094497680664	 ([" no][incessant])
v(43,53): 0.6827016472816467	 ([" no][phone])
v(43,54): 0.869865357875824	 ([" no][calls])
v(43,55): 0.43401655554771423	 ([" no][.])
v(43,56): 0.4813570976257324	 ([" no][.])
v(43,57): 0.3750790059566498	 ([" no][.])
v(43,58): 1.5800496339797974	 ([" no][crawl - space])
v(43,59): -0.4808337092399597	 ([" no][chic,])
v(43,60): 0.03186294436454773	 ([" no][green])
v(43,61): 0.48724883794784546	 ([" no][thumb,])
v(44,45): -0.8351356983184814	 ([friends,]["])
v(44,46): -0.7922810316085815	 ([friends,][well])
v(44,47): -0.8204582333564758	 ([friends,][explaining])
v(44,48): -2.890415668487549	 ([friends,][coolness])
v(44,49): -0.30910438299179077	 ([friends,][pressure])
v(44,50): 0.7434819936752319	 ([friends,][bloody])
v(44,51): -1.7801083326339722	 ([friends,][tampon,])
v(44,52): 1.8200961351394653	 ([friends,][incessant])
v(44,53): -0.6592605113983154	 ([friends,][phone])
v(44,54): -0.4940633177757263	 ([friends,][calls])
v(44,55): -0.9573754072189331	 ([friends,][.])
v(44,56): -0.907051146030426	 ([friends,][.])
v(44,57): -1.0181218385696411	 ([friends,][.])
v(44,58): 0.17896702885627747	 ([friends,][crawl - space])
v(44,59): -1.7462407350540161	 ([friends,][chic,])
v(44,60): -1.2772815227508545	 ([friends,][green])
v(44,61): -0.8756458163261414	 ([friends,][thumb,])
v(45,46): -0.27800390124320984	 (["][well])
v(45,47): -0.18643295764923096	 (["][explaining])
v(45,48): -2.7268121242523193	 (["][coolness])
v(45,49): 0.6899548172950745	 (["][pressure])
v(45,50): 1.4814540147781372	 (["][bloody])
v(45,51): -1.1409374475479126	 (["][tampon,])
v(45,52): 2.3741273880004883	 (["][incessant])
v(45,53): 0.06913882493972778	 (["][phone])
v(45,54): 0.2805052399635315	 (["][calls])
v(45,55): -0.25517943501472473	 (["][.])
v(45,56): -0.2112616002559662	 (["][.])
v(45,57): -0.3642810583114624	 (["][.])
v(45,58): 0.9311929941177368	 (["][crawl - space])
v(45,59): -1.370035171508789	 (["][chic,])
v(45,60): -0.5767364501953125	 (["][green])
v(45,61): -0.25492823123931885	 (["][thumb,])
v(46,47): -0.4648617208003998	 ([well][explaining])
v(46,48): -2.7455196380615234	 ([well][coolness])
v(46,49): 0.4893854558467865	 ([well][pressure])
v(46,50): 1.4222279787063599	 ([well][bloody])
v(46,51): -1.2802637815475464	 ([well][tampon,])
v(46,52): 2.471770763397217	 ([well][incessant])
v(46,53): 0.03260183334350586	 ([well][phone])
v(46,54): 0.23519381880760193	 ([well][calls])
v(46,55): -0.28214481472969055	 ([well][.])
v(46,56): -0.23622670769691467	 ([well][.])
v(46,57): -0.34711819887161255	 ([well][.])
v(46,58): 0.806723952293396	 ([well][crawl - space])
v(46,59): -1.3995636701583862	 ([well][chic,])
v(46,60): -0.6296626925468445	 ([well][green])
v(46,61): -0.25798535346984863	 ([well][thumb,])
v(47,48): -1.8217343091964722	 ([explaining][coolness])
v(47,49): 0.15390545129776	 ([explaining][pressure])
v(47,50): 1.7534371614456177	 ([explaining][bloody])
v(47,51): -1.4005217552185059	 ([explaining][tampon,])
v(47,52): 2.655404567718506	 ([explaining][incessant])
v(47,53): 0.05756109952926636	 ([explaining][phone])
v(47,54): 0.266444593667984	 ([explaining][calls])
v(47,55): -0.25599828362464905	 ([explaining][.])
v(47,56): -0.21069055795669556	 ([explaining][.])
v(47,57): -0.33726221323013306	 ([explaining][.])
v(47,58): 0.8671265840530396	 ([explaining][crawl - space])
v(47,59): -1.5506073236465454	 ([explaining][chic,])
v(47,60): -0.5595831871032715	 ([explaining][green])
v(47,61): -0.311301589012146	 ([explaining][thumb,])
v(48,49): -2.0028727054595947	 ([coolness][pressure])
v(48,50): -1.9090650081634521	 ([coolness][bloody])
v(48,51): -2.9552361965179443	 ([coolness][tampon,])
v(48,52): -0.6512634754180908	 ([coolness][incessant])
v(48,53): -2.8122189044952393	 ([coolness][phone])
v(48,54): -2.8683927059173584	 ([coolness][calls])
v(48,55): -3.186774730682373	 ([coolness][.])
v(48,56): -3.1470346450805664	 ([coolness][.])
v(48,57): -3.158790111541748	 ([coolness][.])
v(48,58): -2.485823631286621	 ([coolness][crawl - space])
v(48,59): -3.662804126739502	 ([coolness][chic,])
v(48,60): -3.3154091835021973	 ([coolness][green])
v(48,61): -3.15690279006958	 ([coolness][thumb,])
v(49,50): 1.9412600994110107	 ([pressure][bloody])
v(49,51): -0.8494418859481812	 ([pressure][tampon,])
v(49,52): 2.306304454803467	 ([pressure][incessant])
v(49,53): 0.8525229096412659	 ([pressure][phone])
v(49,54): 1.1479862928390503	 ([pressure][calls])
v(49,55): 0.550688624382019	 ([pressure][.])
v(49,56): 0.5461122989654541	 ([pressure][.])
v(49,57): 0.28958773612976074	 ([pressure][.])
v(49,58): 1.6063131093978882	 ([pressure][crawl - space])
v(49,59): -0.8802130818367004	 ([pressure][chic,])
v(49,60): 0.19614887237548828	 ([pressure][green])
v(49,61): 0.7021836638450623	 ([pressure][thumb,])
v(50,51): -1.0659259557724	 ([bloody][tampon,])
v(50,52): 3.604116916656494	 ([bloody][incessant])
v(50,53): 1.0563174486160278	 ([bloody][phone])
v(50,54): 1.6431989669799805	 ([bloody][calls])
v(50,55): 1.3214616775512695	 ([bloody][.])
v(50,56): 1.3456225395202637	 ([bloody][.])
v(50,57): 1.2339140176773071	 ([bloody][.])
v(50,58): 2.4310333728790283	 ([bloody][crawl - space])
v(50,59): -0.2478577196598053	 ([bloody][chic,])
